1103.445
1210.922
1103.820
1210.901
1004.364
1039.516
1173.075
1114.558
886.471
862.642
963.060
1031.744
806.523
847.884
1007.571
1210.775
583.309
12.389
205.946
31.655
35.128
26.728
29.572
30.127
30.016
31.882
37.041
2.634
23.785
29.234
36.156
29.771
