alt
202.262
144.031
150.195
88.046
67.777
57.044
121.448
168.615
163.625
164.002
162.892
156.501
192.872
156.350
80.869
44.455
33.996
38.720
1.535
196.198
43.750
27.774
12.540
4.879
71.353
77.732
137.171
51.145
77.364
122.132
119.635
113.221
100.502
91.397
111.463
109.863
112.375
114.049
115.286
106.164
112.262
104.905
112.250
63.421
99.600
111.026
96.776
93.507
112.715
93.282
82.678
78.772
125.144
82.730
91.945
95.870
101.303
94.707
125.171
77.515
130.601
117.285
108.836
5.085
4.567
5.941
59.816
107.272
37.682
124.027
1.044
4.848
166.482
22.305
127.286
3.946
1.068
3.818
4.987
4.680
4.447
4.488
45.933
1.902
4.632
58.135
77.580
141.474
124.084
134.209
48.533
31.487
105.934
84.829
97.210
24.958
6.152
180.584
173.923
128.539
160.538
103.027
98.540
