alt
1.956
4.019
4.764
1.574
2.996
1.675
4.258
47.863
8.803
8.080
3.278
2.585
1.550
1.919
1.327
2.758
1.318
8.694
1.421
3.664
6.189
2.721
6.046
23.452
23.705
38.669
25.757
44.134
32.271
35.004
39.007
37.971
35.609
33.259
44.086
52.956
30.253
0.932
0.838
1.482
1.048
0.832

930.195
1027.439
992.678
997.428
912.992
946.401
640.435
585.027
925.811
1026.740
1017.139
1012.160
1025.646
1026.227
1006.682
923.102
586.647
2.782
4.159
6.118
14.073
7.851
6.478
2.117
1.384
0.836
873.554
376.899
2.590
30.046
30.854
32.178
37.846
42.570
42.537
40.585
39.935
157.745
44.812
41.197
34.185
2.324

42.327
42.033
40.757
39.636
39.126
39.289
39.357
40.860
41.744
41.211
41.834
42.625
42.460
42.334
41.174
42.511
42.830
43.748
42.451
21.988
32.396
45.332
42.773
40.392
40.709
132.232
38.162
37.397
41.437
36.934
37.814
37.424
38.638
37.712
40.685
36.986
37.532
37.613
37.828
38.878
40.190
39.258
36.045
40.519
20.900
42.331
30.916
36.842
35.520
33.864
37.475
37.790
38.710
35.706
35.706
37.909
15.121
33.145
33.160
16.749
29.351
23.106
30.116
16.256
17.415
33.249
33.161
25.377
33.162
31.655
28.344
29.219
29.722
28.894
31.359
30.799
32.594
34.687
36.205
35.265
36.589
77.213
35.614
17.459
18.088
35.568
26.291
16.129
35.315
28.898
30.239
18.433
9.349
18.283
8.759
19.539
21.968
3.458
12.404
24.316
35.048
28.311
29.803
32.170
17.206
37.430
36.405
37.512
37.906
37.682
37.370
22.330
36.158
33.404
32.214
25.138
29.191
27.636
13.988
29.539
27.618
28.019
13.722
27.051
13.780
26.581
26.618
27.449
28.972
27.107
22.844
26.646
27.762
25.006
24.829

88.775
67.492
24.059
29.200
42.586
86.514
86.509
86.323
68.514
89.620
85.972
89.084
87.075
88.157
90.136
89.306
89.610
88.485
90.078
90.789
89.522
90.197
90.025
91.350
89.577
90.055
90.576
89.435
89.808
92.062
87.818
72.116
68.229
66.816
76.503
83.729
21.878
31.232
37.037
32.040
89.790
81.331
84.728
60.269
87.286
86.756
86.642
88.410
85.406
84.931
84.032
85.683
83.560
84.124
85.243
86.332
86.650
86.433
86.690
86.721
87.171
85.198
82.998
85.594
84.248
85.499
85.880
85.297
85.814
84.673
88.288
88.748
88.948
86.872
85.395
84.366
83.582
85.194
81.125

24.461
24.464
32.193
14.149
29.436
29.680
27.073
18.689
31.848
32.793
32.240
32.251
32.421
32.530
18.644
15.659
18.443
16.386
18.954
8.799
10.803
13.013
11.545
11.202
28.571
25.783
14.464
25.947
30.342
26.256
16.495
15.338
28.031
18.835
18.849
10.579
33.062
8.903
17.947
14.294
20.729
28.883
30.469
14.123
19.430
14.554
15.239
15.006
14.980
14.547
32.904
17.681
16.485
20.657
30.546
15.706
34.542
33.658
32.372
31.008
34.706
32.711
15.144
32.548
31.723
26.250
11.475
32.151
32.469
30.234
30.858
29.694
31.512
32.737
31.576
9.922
2.501
1.351
