alt
0.916
0.876
0.915
0.914
0.915
0.879
0.912
0.916
0.879
0.948
0.915
0.914
0.914
0.915
0.913
0.913
0.881
0.915
0.914
0.923
0.877
0.879
0.912
0.913
0.915
0.873
0.916
0.875
0.876
0.881
0.860
0.877
0.914
0.912
0.878
0.897
0.918
0.879
0.842
0.875
0.877
0.877
0.913
0.916
1.573
0.879
0.915
0.877
0.833
0.877
0.876
0.878
0.914
0.879
0.880
0.879
0.844
0.907
0.916
0.916
0.877
0.877
0.883
0.914
0.913
0.879
0.914
0.922
0.879
0.877
0.878
0.880
0.916
0.875
0.882
0.877
0.915
0.924
0.876
0.876
0.912
0.916
0.879
0.877
0.916
0.900
0.879
0.877
0.917
0.915
0.880
0.874
0.916
0.917
0.844
0.880
0.844
0.880
0.881
0.916
0.879
0.882
0.877
0.877
1.395
0.917
0.900
0.877
0.876
0.879
0.918
0.913
0.877
0.878
0.916
0.916
0.844
0.877
1.113
0.877
0.913
0.918
0.842
0.878
0.858
0.878
0.914
0.914
0.878
0.879
0.914
0.916
0.878
0.872
0.916
0.914
0.914
0.877
0.879
0.915
0.913
0.860
0.876
0.879
0.841
0.875
0.877
0.877
0.914
0.879
0.882
1.054
0.912
0.912
0.879
0.879
0.913
0.914
0.879
0.871
0.922
0.916
0.841
0.879
0.842
0.925
0.914
0.912
1.088
0.915
0.914
0.836
0.916
0.916
0.876
0.882
0.912
0.912
0.877
0.877
0.916
0.913
0.879
0.877
0.917
0.913
0.877
0.914
0.882
0.881
0.877
0.875
0.842
0.876
0.876
0.914
0.916
0.876
0.877
0.914
0.912
0.841
0.914
0.879
0.878
0.912
0.875
0.877
0.878
0.915
0.913
0.867
0.842
0.840
0.879
0.842
0.877
2.648
0.914
0.877
0.841
0.876
2.640
0.916
0.879
0.877
0.879
0.914
0.878
0.916
0.876
0.840

0.913
0.912
0.914
0.915
0.913
0.915
0.913
0.912
0.914
0.914
0.905
0.908
0.916
0.914
0.914
0.914
0.914
0.877
0.960
0.914
0.914
0.914
0.913
0.914
0.913
0.912
0.914
0.914
0.914
0.875
0.877
0.913
0.920
0.840
0.877
0.855
0.881
0.915
0.916
0.842
0.878
0.842
0.877
0.840
0.916
0.914
0.877
0.876
0.900
0.912
0.877
0.881
0.879
0.877
0.915
0.878
0.879
0.916
0.980
0.877
0.844
0.878
0.991
0.914
0.877
0.880
0.916
0.913
0.916
0.893
0.916
0.876
0.879
0.879
1.048
0.913
0.879
0.876
0.914
0.915
0.842
0.877
0.840
0.853
0.877
0.877
0.877
0.916
0.914
0.876
0.879
0.898
0.913
0.877
0.877
0.876
0.914
0.970
0.878
0.878
0.913
0.913
0.877
0.878
0.914
0.913
0.914
0.916
0.875
0.876
0.914
0.914
0.881
0.862
0.914
0.915
0.878
0.879
0.880
0.875
0.917
0.877
0.879
0.877
0.879
0.877
0.914
0.915
0.838
0.879
0.878
1.430
0.879
0.919
0.877
0.879
0.842
0.878
0.916
0.913
0.877
0.878
1.729
0.915
0.902
0.913
0.878
0.877
0.838
0.878
0.881
0.842
0.878
0.878
0.912
0.914
0.903
0.915
0.879
0.878
0.849
0.878
0.913
0.913
0.842
0.842
0.879
0.878
0.884
0.913
0.912
0.930
0.916
0.879
0.877
0.878
0.877
0.880
1.011
0.878
0.914
0.859
0.914
0.881
0.877
0.876
0.876
0.879
0.918
0.875
0.877
0.879
0.916
0.914
0.913
0.914
0.882
0.878
0.915
0.914
0.879
0.879
0.842
0.877
0.879
0.879
0.980
0.879
0.879
0.878
0.879
0.914
0.878
0.914
2.624
0.880
0.840
0.877
0.879
0.908
0.916
0.875
0.879
0.915
0.916
0.877
0.877
0.916
0.917
0.877
0.866
0.915
0.880
0.877
0.877
0.892
0.916
0.914
0.879
0.878
0.913
0.914
0.918
0.916
0.878
0.840
0.876
0.876
0.879
0.876
0.881
0.916
0.877
0.877
0.913
0.917
0.922
0.879
0.877
0.912
0.879
0.914
0.841
0.906
0.981
0.916
0.878
0.877
0.919
0.917
0.844
0.879
1.108
0.879
0.915
0.879
0.877
0.913
0.916
0.877
0.880
0.916
0.916
0.877
0.912
0.915
0.881
0.880
0.886
0.915
0.916
0.910
0.885
0.879
0.972
0.879
0.882
0.880
0.910
0.879
0.878
0.877
0.844
0.876
0.879
0.916
0.919
0.844
0.880
0.843
0.877
0.842
0.919
0.916
0.915

1199.474
1008.104
148.694
5.426
13.525
149.195
23.904
29.439
31.867
29.262
31.704
28.642
28.203
262.743
28.081
10.066
33.955
23.243
15.286
781.955
256.766
31.283
28.813
29.437
31.008
826.337
326.830
28.993
31.812
36.118
79.412
78.929
37.475
38.321
178.338
36.168
36.136
94.905
69.827
28.254
26.577
25.747
25.307
30.478
36.672
30.471

38.984
37.270
36.165
269.278
35.628
135.173
130.811
85.947
307.617
37.869
35.711
81.247
34.467
133.072
38.593
38.298
128.876
84.976
39.985
216.489
33.919
37.593
82.439
41.668
36.219
715.966
40.431
176.679
826.557
35.975
132.048
38.130
33.937
183.331
37.765
36.225
37.026
39.173
35.572
36.357
80.362
35.026
35.803
35.105
36.142
35.183
35.368
33.870
84.038
38.612
35.076
36.351
68.516
645.358
408.004
219.904
90.223
95.612
53.349
78.832
33.889
28.892
33.430
45.350
50.686
42.973
16.164
21.494
47.807
51.104
53.370
56.380
58.602
58.537
59.255
162.105
69.165
61.741
59.749
59.687
60.971
61.052
74.440
178.885
105.904
64.453
68.345
57.013
52.371
58.681
95.152
85.122
77.786
75.130
83.754
100.573
106.321
71.334
115.056
108.549
113.945
87.678
76.599
65.439
59.395
55.704
49.868
46.276
51.051
63.008
76.733
85.029
100.585
106.292
106.690
73.447
65.356
4.095
51.801
6.276
7.472
4.243
3.652
4.215
3.967
3.587
3.588
8.310
5.480
4.807
243.474
5.564
8.886
99.545
5.584
99.390
739.450
40.606
26.198
25.165
23.187
28.511
31.947
32.390
30.412
27.447
30.057
26.670
28.200
26.138
31.874
31.495
30.828
30.666
29.512
30.175
29.579
30.338
29.999
32.392
30.614
31.315
32.673
35.127
51.151
93.680
88.697
78.855
95.244
90.435
86.994
87.523
85.913
86.493
87.827
78.542
42.469
23.657
22.163
25.440
27.369
26.521
27.459
25.104
25.748
29.666
28.942
28.841
28.974
27.297
24.374
24.964
25.982
24.442
