alt
26.280
26.491
25.630
26.989
26.899
26.161
26.221
25.928
25.435
25.152
25.408
25.617
26.327
28.466
38.490
36.862
37.307
36.319
35.636
35.973
35.361
37.631
37.404
38.245
45.265
55.624
52.906
52.432
52.954
52.176
50.569
18.954
51.810
50.807
50.422
51.696
52.512
53.350

32.291
33.554
32.412
33.233
33.452
33.591
33.238
33.686
32.802
33.658
35.989
37.696
40.967
48.861
64.940
65.021
63.201
56.758
56.049
56.894
57.001
57.732
59.458
57.476
58.405
59.422
58.399
61.708
62.359
49.275
39.576
60.069
61.170
61.406
60.905
59.330
60.970
59.873
62.254
60.817
58.059
57.279
58.101
56.260
55.923
55.449
54.656
10.762
27.000
49.373
16.884
12.877
22.635
42.391
52.553
51.671
52.135
51.738
51.640
50.277
51.870
75.308
46.777
46.168
49.480
47.085
49.513
87.580
47.165
43.389
41.401
40.999
39.907
40.401
40.198
37.543
38.808
37.349
37.815
37.738
37.203
37.244
36.768
36.432

59.216
107.171
112.114
109.703
51.886
50.859
51.694
53.664
52.924
55.390
55.030
55.541
55.879
55.129
53.733
48.190
47.285
46.226
46.302
46.066
46.263
46.168
46.256
46.463
46.167
45.370
45.439
46.258
46.190
46.468
46.321
46.854
46.886
51.126
51.018
51.965
57.609
60.974
58.381
61.192
61.944
62.431
61.375
59.827
62.179
59.728
58.215
57.363
57.482
62.122
60.000
100.778
441.463
68.810
18.348
144.765
241.801
73.884
55.747
54.398
200.204
82.530
75.873
289.484
55.967
216.305
284.527
67.376
50.347
51.148
51.460
41.714
40.467
9.271
8.283
9.542
15.635
8.716
23.893
48.352
46.441
50.329
47.794
43.830
44.720
44.807
41.861
40.791
39.957
40.144
40.169
38.854
40.678
40.764
42.304
