alt
54.314
48.639
76.464
59.780
48.775
41.250
42.968
49.325
96.598
61.158

36.156
36.862
36.385
37.065
38.531
35.932
33.824
33.290
14.884
10.662
9.679
14.760
14.864
10.389
7.418
9.012
12.533
13.712
8.780
14.135
9.769
13.745
7.278
13.562
13.592
12.270
8.738
14.036
9.662
9.734
13.594
8.559
9.573
10.874
13.202
